Datum,Ausgabe,Kategorie,Betrag,Währung,Staat,ISO_3_Stellen,Region,Ortschaft,lat,lon
2025-02-28,Bier,Gastro,2.83,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-02-28,Bier,Gastro,3.58,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-02-28,Restaurant,Gastro,71.39,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-02-28,Gelatto Nina,Gastro,6.49,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Metro,ÖV,2.26,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Fruchtsaft,Gastro,7.53,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Bougatsa,Gastro,13.17,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Bier,Gastro,5.93,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Hutladen Ursin,Kleidung,26.25,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Vegan Gyros Nina,Gastro,4.7,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Schmuck Nina,Kosmetik,9.43,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Kosmetik Nina,Kosmetik,14.58,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Bar,Gastro,19.76,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Kosmetik Ursin,Kosmetik,55.41,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Restaurant,Gastro,30.01,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Bäckerei,Lebensmittel,2.35,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Gyros,Gastro,3.67,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-01,Metro,ÖV,2.26,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Metro,ÖV,2.26,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Pinsa,Gastro,2.73,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Fruchtsaft,Gastro,7.53,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Snack Ursin,Gastro,0.94,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Bändeli,Souvenir,4.71,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Supermarkt,Lebensmittel,10.91,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Restaurant,Gastro,65.86,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Metro,ÖV,2.26,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Metro,ÖV,2.26,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-02,Gyros Bude,Gastro,22.58,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-03,Bier,Gastro,2.64,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-03,Negroni,Gastro,18.83,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-03,Fisch Markt Ursin,Lebensmittel,7.53,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-03,Uber Taxi,ÖV,8.0,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Metro,ÖV,2.27,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Snack Nina,Gastro,2.83,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Kaffee,Gastro,4.25,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Kaffeebohnen,Lebensmittel,27.37,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Piercing Ursin,Kosmetik,12.18,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Schuhe Nina,Kleidung,80.23,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Yogamatte Nina,Hobby,87.17,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Matcha,Lebensmittel,37.33,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Fruchtsaft,Gastro,7.55,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Kosmetik Ursin,Kosmetik,4.25,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Früchte & Gemüse,Lebensmittel,7.91,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Pinsa,Gastro,5.38,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Metro,ÖV,2.27,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-04,Stellplatz,Standkosten,75.34,CHF,Griechenland,GRC,Attika,Athen,37.9755648,23.7348324
2025-03-05,Supermarkt,Lebensmittel,42.0,CHF,Griechenland,GRC,Mittelgriechenland,Amarynthos,38.3918746,23.8845294
2025-03-09,Bäckerei,Lebensmittel,5.1,CHF,Griechenland,GRC,Mittelgriechenland,Amarynthos,38.3918746,23.8845294
2025-03-09,Früchte & Gemüse,Lebensmittel,13.9,CHF,Griechenland,GRC,Mittelgriechenland,Kirinthos,38.8091079,23.4443414
2025-03-11,Supermarkt,Lebensmittel,15.23,CHF,Griechenland,GRC,Mittelgriechenland,Loutra Edipsou,38.8573975,23.0422579
2025-03-12,Kaffee,Gastro,4.43,CHF,Griechenland,GRC,Mittelgriechenland,Loutra Edipsou,38.8573975,23.0422579
2025-03-12,Fähre,Fähre,44.47,CHF,Griechenland,GRC,Mittelgriechenland,Loutra Edipsou,38.8573975,23.0422579
2025-03-13,Supermarkt,Lebensmittel,78.49,CHF,Griechenland,GRC,Mittelgriechenland,Lamia,38.8993832,22.433582
2025-03-13,Kleider waschen,Wäsche,8.68,CHF,Griechenland,GRC,Mittelgriechenland,Lamia,38.8993832,22.433582
2025-03-13,Snack Ursin,Gastro,2.41,CHF,Griechenland,GRC,Mittelgriechenland,Lamia,38.8993832,22.433582
2025-03-13,Diesel,Treibstoff,68.55,CHF,Griechenland,GRC,Mittelgriechenland,Lamia,38.8993832,22.433582
2025-03-13,Supermarkt,Lebensmittel,34.74,CHF,Griechenland,GRC,Thessalien,Karditsa,39.3646492,21.9237698
2025-03-16,Reitausflug,Aktivitäten,96.64,CHF,Griechenland,GRC,Thessalien,Kastraki,39.7168424,21.6206108
2025-03-17,Kloster,Aktivitäten,4.83,CHF,Griechenland,GRC,Thessalien,Kastraki,39.7168424,21.6206108
2025-03-17,Honig & Tsipouro,Lebensmittel,9.73,CHF,Griechenland,GRC,Thessalien,Kastraki,39.7168424,21.6206108
2025-03-17,Magnet,Souvenir,1.87,CHF,Griechenland,GRC,Thessalien,Kastraki,39.7168424,21.6206108
2025-03-17,Supermarkt,Lebensmittel,26.5,CHF,Griechenland,GRC,Thessalien,Kalabaka,39.7070178,21.6279431
2025-03-19,Stellplatz,Standkosten,9.66,CHF,Griechenland,GRC,Westmakedonien,Karpero,39.9473139,21.6198505
2025-03-19,Zahnarzt Ursin,Gesundheit,77.13,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-19,Zahnarzt Nina,Gesundheit,144.62,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-19,Streu für Toilette,Haushalt,6.65,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-19,Supermarkt,Lebensmittel,62.26,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-19,Bäckerei,Lebensmittel,3.35,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-20,Diesel,Treibstoff,7.24,CHF,Griechenland,GRC,Zentralmakedonien,Kardia,40.4680227,22.9944764
2025-03-20,Supermarkt,Lebensmittel,17.47,CHF,Griechenland,GRC,Zentralmakedonien,Psakoudia,40.2599783,23.4973022
2025-03-23,Bar,Gastro,16.29,CHF,Griechenland,GRC,Zentralmakedonien,Neos Marmaras,40.0956362,23.7812487
2025-03-23,Supermarkt,Lebensmittel,6.23,CHF,Griechenland,GRC,Zentralmakedonien,Neos Marmaras,40.0956362,23.7812487
2025-03-23,Restaurant,Gastro,45.05,CHF,Griechenland,GRC,Zentralmakedonien,Neos Marmaras,40.0956362,23.7812487
2025-03-24,Olivenöl,Lebensmittel,30.44,CHF,Griechenland,GRC,Zentralmakedonien,Neos Marmaras,40.0956362,23.7812487
2025-03-24,Kosmetik Nina,Kosmetik,40.0,CHF,Griechenland,GRC,Zentralmakedonien,Neos Marmaras,40.0956362,23.7812487
2025-03-24,"Olivenöl, Oliven, Gemüse",Lebensmittel,67.04,CHF,Griechenland,GRC,Zentralmakedonien,Psakoudia,40.2599783,23.4973022
2025-03-27,Diesel,Treibstoff,42.6,CHF,Griechenland,GRC,Zentralmakedonien,Tagarades,40.488874,23.0219191
2025-03-27,Bäckerei,Lebensmittel,7.26,CHF,Griechenland,GRC,Zentralmakedonien,Agia Paraskevi,40.4811064,23.0482463
2025-03-27,Restaurant,Gastro,19.1,CHF,Griechenland,GRC,Zentralmakedonien,Agia Paraskevi,40.4811064,23.0482463
2025-03-27,Stellplatz,Standkosten,9.55,CHF,Griechenland,GRC,Zentralmakedonien,Agia Paraskevi,40.4811064,23.0482463
2025-03-28,Baumarkt,Haushalt,14.98,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-28,Fahrradteile Ursin,Hobby,19.09,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-28,Zahnarzt Nina,Gesundheit,47.73,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-28,Zahnarzt Ursin,Gesundheit,47.73,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-28,Früchte & Gemüse,Lebensmittel,5.69,CHF,Griechenland,GRC,Zentralmakedonien,Kalamaria,40.584719,22.9530945
2025-03-28,Restaurant,Gastro,19.09,CHF,Griechenland,GRC,Zentralmakedonien,Thessaloniki,40.6403167,22.9352716
2025-03-28,Supermarkt,Lebensmittel,129.17,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-28,Kleider Nina,Kleidung,15.48,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-28,Baumarkt,Haushalt,8.78,CHF,Griechenland,GRC,Zentralmakedonien,Pylaia,40.6012456,22.9866824
2025-03-29,Camping Material,Haushalt,22.83,CHF,Griechenland,GRC,Zentralmakedonien,Neo Rysio,40.4957584,22.9885808
2025-03-29,Supermarkt,Lebensmittel,108.64,CHF,Griechenland,GRC,Zentralmakedonien,Sidirokastro,41.2346699,23.38972
2025-03-30,Maut,Maut,1.82,CHF,Griechenland,GRC,Zentralmakedonien,Promachonas,41.362639,23.3593671
2025-03-31,Eintritt Stob Pyramiden,Aktivitäten,3.91,CHF,Bulgarien,BGR,Kjustendil,Stob,42.0950607,23.1066482
2025-03-31,Postkarten,Postkarten,3.72,CHF,Bulgarien,BGR,Kjustendil,Stob,42.0950607,23.1066482
2025-04-01,Diesel,Treibstoff,81.65,CHF,Bulgarien,BGR,Kjustendil,Dzherman,42.22464,23.08264
2025-04-01,Camping,Standkosten,29.48,CHF,Bulgarien,BGR,Kjustendil,Saparewa Banja,42.2889464,23.2634537
2025-04-02,Kleider waschen,Wäsche,3.43,CHF,Bulgarien,BGR,Kjustendil,Saparewa Banja,42.2889464,23.2634537
2025-04-04,Supermarkt,Lebensmittel,10.76,CHF,Bulgarien,BGR,Widin,Belogradchik,43.605892,22.6117153
2025-04-05,Supermarkt,Lebensmittel,6.99,CHF,Bulgarien,BGR,Widin,Belogradchik,43.605892,22.6117153
2025-04-07,Diesel,Treibstoff,47.2,CHF,Bulgarien,BGR,Widin,Dunavtsi,43.9139817,22.8153639
2025-04-07,Supermarkt,Lebensmittel,25.02,CHF,Bulgarien,BGR,Widin,Widin,43.9857242,22.8772194
2025-04-07,Kosmetik,Kosmetik,26.0,CHF,Bulgarien,BGR,Widin,Widin,43.9857242,22.8772194
2025-04-07,Maut Brücke,Maut,5.88,CHF,Rumänien,ROU,Dolj,Calafat,43.9942983,22.9337027
2025-04-07,Vignette Rumänien,Maut,17.44,CHF,Rumänien,ROU,Dolj,Calafat,43.9942983,22.9337027
2025-04-11,Supermarkt,Lebensmittel,86.54,CHF,Rumänien,ROU,Brasov,Rasnov,45.5910307,25.4656159
2025-04-11,AirBnB,Standkosten,294.95,CHF,Rumänien,ROU,Brasov,Rasnov,45.5910307,25.4656159
2025-04-15,Supermarkt,Lebensmittel,17.32,CHF,Rumänien,ROU,Brasov,Rasnov,45.5910307,25.4656159
2025-04-15,Schloss,Aktivitäten,26.59,CHF,Rumänien,ROU,Brasov,Bran,45.5163111,25.371489
2025-04-15,Kleider Nina,Kleidung,29.94,CHF,Rumänien,ROU,Brasov,Bran,45.5163111,25.371489
2025-04-18,Eintritt Nationalpark,Aktivitäten,3.74,CHF,Rumänien,ROU,Brasov,Zarnesti,45.5607354,25.3161793
2025-04-18,Bier,Gastro,2.83,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-18,Restaurant,Gastro,73.69,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-18,Uber Taxi,ÖV,2.83,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-19,Stellplatz,Standkosten,14.02,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-19,Kleider waschen,Wäsche,7.47,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-19,Diesel,Treibstoff,83.36,CHF,Rumänien,ROU,Brasov,Brasov,45.6525105,25.6105654
2025-04-19,Autowäsche,Fahrzeugunterhalt,5.66,CHF,Rumänien,ROU,Brasov,Sanpetru,45.7066415,25.632262
2025-04-19,Supermarkt,Lebensmittel,171.88,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-19,Gelatto,Gastro,3.02,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-20,Parkgebühr,Standkosten,2.08,CHF,Rumänien,ROU,Cluj,Cluj-Napoca,46.769379,23.5899542
2025-04-21,Parkgebühr,Standkosten,9.44,CHF,Rumänien,ROU,Cluj,Turda,46.5685214,23.7853643
2025-04-21,AirBnB,Standkosten,125.2,CHF,Rumänien,ROU,Alba,Albac,46.447786,22.9649845
2025-04-25,Briefmarken,Postkarten,7.96,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Parkgebühr,Standkosten,6.48,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Kaffe & Kuchen,Gastro,43.72,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Magnet,Souvenir,6.11,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Kaffee Ursin,Gastro,1.91,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Glace Ursin,Gastro,1.53,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-26,Diesel,Treibstoff,86.12,CHF,Rumänien,ROU,Mures,Sighisoara,46.2202037,24.7934483
2025-04-28,AirBnB,Standkosten,100.0,CHF,Rumänien,ROU,Cluj,Cluj-Napoca,46.769379,23.5899542
2025-04-28,Parkgebühr,Standkosten,4.58,CHF,Rumänien,ROU,Cluj,Cluj-Napoca,46.769379,23.5899542
2025-04-28,Supermarkt,Lebensmittel,31.41,CHF,Rumänien,ROU,Cluj,Dej,47.1426672,23.8759884
2025-04-28,Supermarkt,Lebensmittel,5.12,CHF,Rumänien,ROU,Cluj,Dej,47.1426672,23.8759884
2025-04-28,Restaurant,Gastro,18.54,CHF,Rumänien,ROU,Maramures,Borsa,47.6554079,24.6639308
2025-05-01,Sticker,Souvenir,1.88,CHF,Rumänien,ROU,Maramures,Borsa,47.6554079,24.6639308
2025-05-03,Supermarkt,Lebensmittel,37.46,CHF,Rumänien,ROU,Maramures,Viseu De Sus,47.7099597,24.4311547
2025-05-03,Cafe,Gastro,2.0,CHF,Rumänien,ROU,Maramures,Viseu De Sus,47.7099597,24.4311547
2025-05-03,Supermarkt,Lebensmittel,7.92,CHF,Rumänien,ROU,Maramures,Ocna Sugatag,47.7813212,23.9394772
2025-05-04,Eintritt Fröhlicher Friedhof,Aktivitäten,3.76,CHF,Rumänien,ROU,Maramures,Sapanta,47.9719454,23.6984179
2025-05-04,Postkarten,Postkarten,0.38,CHF,Rumänien,ROU,Maramures,Sapanta,47.9719454,23.6984179
2025-05-05,Honig,Lebensmittel,9.41,CHF,Rumänien,ROU,Maramures,Teceu Mic,48.0030497,23.5808046
2025-05-05,Diesel,Treibstoff,57.01,CHF,Rumänien,ROU,Satu Mare,Negresti-Oas,47.8729032,23.4270648
2025-05-05,Wischwasser,Fahrzeugunterhalt,3.43,CHF,Rumänien,ROU,Satu Mare,Negresti-Oas,47.8729032,23.4270648
2025-05-05,Supermarkt,Lebensmittel,97.56,CHF,Rumänien,ROU,Satu Mare,Satu Mare,47.7891763,22.8725598
2025-05-05,Supermarkt,Lebensmittel,21.11,CHF,Rumänien,ROU,Satu Mare,Satu Mare,47.7891763,22.8725598
2025-05-05,Snacks,Gastro,3.19,CHF,Rumänien,ROU,Satu Mare,Satu Mare,47.7891763,22.8725598
2025-05-05,Baumarkt,Haushalt,5.74,CHF,Rumänien,ROU,Satu Mare,Satu Mare,47.7891763,22.8725598
2025-05-09,Supermarkt,Lebensmittel,3.57,CHF,Slowakei,SVK,Košice,Hrabušice,48.9756056,20.4103349
2025-05-09,Camping,Standkosten,18.7,CHF,Slowakei,SVK,Košice,Hrabušice,48.9756056,20.4103349
2025-05-09,Getränke,Gastro,17.03,CHF,Slowakei,SVK,Košice,Hrabušice,48.9756056,20.4103349
2025-05-09,Kleider waschen,Wäsche,10.81,CHF,Slowakei,SVK,Košice,Hrabušice,48.9756056,20.4103349
2025-05-10,Postkarten,Postkarten,4.12,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-10,Supermarkt,Lebensmittel,32.03,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-10,Pivovar,Gastro,14.05,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-10,Restaurant,Gastro,61.1,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-10,Cafe,Gastro,29.89,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-12,Supermarkt,Lebensmittel,36.3,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-14,Pivovar,Gastro,32.98,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-15,Supermarkt,Lebensmittel,73.63,CHF,Slowakei,SVK,Žilina,Liptovský Mikuláš,49.0835785,19.612785
2025-05-15,Supermarkt,Lebensmittel,2.89,CHF,Slowakei,SVK,Žilina,Tvrdošín,49.326752,19.5490704
2025-05-15,Diesel,Treibstoff,76.21,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-15,Supermarkt,Lebensmittel,4.29,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-16,Reifenwechsel,Fahrzeugunterhalt,566.59,CHF,Polen,POL,Kleinpolen,Glogoczow,49.8948023,19.8759729
2025-05-16,Glace Ursin,Gastro,1.79,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-16,Bettwäsche,Haushalt,26.87,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-16,Supermarkt,Lebensmittel,12.94,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Tram,ÖV,5.34,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Yogastunde Nina,Hobby,10.0,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Matcha Latte Nina,Gastro,4.78,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Postkarten,Postkarten,6.2,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Bar,Gastro,18.45,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Restaurant,Gastro,66.68,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-17,Pub Ursin,Gastro,11.34,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-19,Supermarkt,Lebensmittel,17.9,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-21,Supermarkt,Lebensmittel,4.82,CHF,Polen,POL,Kleinpolen,Alwernia,50.0690434,19.5396737
2025-05-23,Supermarkt,Lebensmittel,12.34,CHF,Polen,POL,Kleinpolen,Alwernia,50.0690434,19.5396737
2025-05-24,Supermarkt,Lebensmittel,28.99,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Schuhe Nina,Kleidung,82.25,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Kleider Nina,Kleidung,8.87,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Brille Ursin,Kleidung,8.89,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Supermarkt,Lebensmittel,9.85,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Supermarkt,Lebensmittel,10.58,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Postkarten,Postkarten,2.22,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Saft Nina,Gastro,6.67,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Snack Nina,Gastro,3.33,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Tram,ÖV,3.56,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Bar,Gastro,16.23,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Bar,Gastro,8.45,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Zapiekanka,Gastro,3.33,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-24,Pizza & Bier,Gastro,38.68,CHF,Polen,POL,Kleinpolen,Krakau,50.0469432,19.9971534
2025-05-25,Camping,Standkosten,28.9,CHF,Polen,POL,Kleinpolen,Radlow,50.0830887,20.8476617
2025-05-26,Kleider waschen,Wäsche,7.5,CHF,Polen,POL,Kleinpolen,Radlow,50.0830887,20.8476617
2025-05-27,Diesel,Treibstoff,51.59,CHF,Polen,POL,Heiligkreuz,Polaniec,50.4329071,21.2810473
2025-05-27,Erdbeeren,Lebensmittel,4.4,CHF,Polen,POL,Heiligkreuz,Polaniec,50.4329071,21.2810473
2025-05-27,Supermarkt,Lebensmittel,39.23,CHF,Polen,POL,Heiligkreuz,Chwalki,50.7003208,21.7237511
2025-05-27,Supermarkt,Lebensmittel,3.24,CHF,Polen,POL,Heiligkreuz,Tarlow,51.0010956,21.715178
2025-05-29,Decathlon,Kleidung,7.76,CHF,Polen,POL,Lublin,Lublin,51.2181945,22.5546776
2025-05-29,Supermarkt,Lebensmittel,4.95,CHF,Polen,POL,Lublin,Lublin,51.2181945,22.5546776
2025-05-29,Baumarkt,Haushalt,8.6,CHF,Polen,POL,Lublin,Lublin,51.2181945,22.5546776
2025-05-29,KZ Majdanek,Aktivitäten,5.55,CHF,Polen,POL,Lublin,Lublin,51.2181945,22.5546776
2025-05-29,Supermarkt,Lebensmittel,3.32,CHF,Polen,POL,Lublin,Lublin,51.2181945,22.5546776
2025-05-30,Wein,Lebensmittel,66.16,CHF,Polen,POL,Lublin,Kamionka,51.4711228,22.4644249
2025-05-31,Supermarkt,Lebensmittel,66.35,CHF,Polen,POL,Masowien,Garwolin,51.8958048,21.6210647
2025-05-31,Pizza,Gastro,3.5,CHF,Polen,POL,Masowien,Garwolin,51.8958048,21.6210647
2025-05-31,Kajak,Hobby,292.94,CHF,Polen,POL,Masowien,Warschau,52.2319581,21.0067249
2025-05-31,Sonnenbrille Nina,Kleidung,15.16,CHF,Polen,POL,Masowien,Warschau,52.2319581,21.0067249
2025-06-02,Getränk,Lebensmittel,1.55,CHF,Polen,POL,Podlachien,Lomza,53.1824307,22.0521838
2025-06-02,Diesel,Treibstoff,73.81,CHF,Polen,POL,Ermland-Masuren,Pisz,53.6294943,21.8098191
2025-06-02,Supermarkt,Lebensmittel,58.92,CHF,Polen,POL,Ermland-Masuren,Pisz,53.6294943,21.8098191
2025-06-02,Rossmann,Lebensmittel,31.27,CHF,Polen,POL,Ermland-Masuren,Pisz,53.6294943,21.8098191
2025-06-02,AirBnB,Standkosten,334.65,CHF,Polen,POL,Ermland-Masuren,Zelwagi,53.8029231,21.4970708
2025-06-03,Supermarkt,Lebensmittel,4.23,CHF,Polen,POL,Ermland-Masuren,Zelwagi,53.8029231,21.4970708
2025-06-05,Postkarten,Postkarten,22.08,CHF,Polen,POL,Ermland-Masuren,Mikolajki,53.7981816,21.5772462
2025-06-05,Supermarkt,Lebensmittel,11.65,CHF,Polen,POL,Ermland-Masuren,Mikolajki,53.7981816,21.5772462
2025-06-05,Gelatto,Gastro,7.51,CHF,Polen,POL,Ermland-Masuren,Mikolajki,53.7981816,21.5772462
2025-06-07,Supermarkt,Lebensmittel,99.19,CHF,Polen,POL,Ermland-Masuren,Mikolajki,53.7981816,21.5772462
2025-06-09,getöpferte Schale,Lebensmittel,19.78,CHF,Polen,POL,Ermland-Masuren,Rogojny,54.066594,22.2292311
2025-06-09,Erdbeeren & Heidelbeeren,Lebensmittel,4.64,CHF,Polen,POL,Ermland-Masuren,Gizycko,54.040092,21.7713092
2025-06-10,Supermarkt,Lebensmittel,70.27,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Postkarten,Postkarten,2.21,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Autowäsche,Fahrzeugunterhalt,8.84,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Pierogi,Gastro,15.88,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Supermarkt,Lebensmittel,15.89,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
2025-06-10,Kleider waschen,Wäsche,20.74,CHF,Polen,POL,Pommern,Danzig,54.4288032,18.798327
